Feature_Pair,Accuracy_Class_1,Accuracy_Class_2,Accuracy_Class_3,AUC_Class_1,AUC_Class_2,AUC_Class_3,Sensitivity_class_1,Sensitivity_class_2,Sensitivity_class_3,Specificity_class_1,Specificity_class_2,Specificity_class_3,LR_positive_class_1,LR_positive_class_2,LR_positive_class_3,LR_negative_class_1,LR_negative_class_2,LR_negative_class_3,F1score_class_1,F1score_class_2,F1score_class_3,Classification_error,Pairwise_classification_accuracy,Rank_score,Alpha_1,Alpha_2,Beta_1,Beta_2,Beta_3,Beta_4,Beta_5,Mean_1,Mean_2,Mean_3,Mean_4,Mean_5,SD_1,SD_2,SD_3,SD_4,SD_5,azimilide,bepridil,disopyramide,dofetilide,ibutilide,quinidine,sotalol,vandetanib,astemizole,chlorpromazine,cisapride,clarithromycin,clozapine,domperidone,droperidol,ondansetron,pimozide,risperidone,terfenadine,diltiazem,loratadine,metoprolol,mexiletine,nifedipine,nitrendipine,ranolazine,tamoxifen,verapamil
qNet-vmax-vrest-APD50-carest,0.8125,0.6875,0.8125,0.854545455,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.50E-06,0.666666667,0.615384615,0.727272727,0.216276724,0.928909953,0.8,-9.440690636,30.75442651,-32.24494696,-0.032134417,69.51157231,34.46594194,-50.45529015,63.95253604,40.81753408,-88.03022061,287.2062878,7.28E-05,15.85634121,1.184759215,0.020798121,64.31807536,3.84E-06,1,1,0.982,0.9955,1,1,0.9955,1,0.948,0.999,1,0.97,0.9965,0.783,0.794,0.9995,0.1435,0.8265,0.9975,1,0.995,0,1,1,1,0.9985,0.323,1
qNet-vmax-vrest-APD90-CaTD90,0.8125,0.6875,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.199889989,0.938388626,0.8,-3.721778533,35.81920761,-37.52124947,-4.740209646,56.72573932,4.16546106,28.59219645,63.95253604,40.81753408,-88.03022061,364.2659437,768.6720229,15.85634121,1.184759215,0.020798121,92.85975461,46.44521373,1,1,0.9895,0.9955,1,1,0.9955,1,0.9495,0.999,1,0.967,0.995,0.842,0.798,0.999,0.1305,0.803,0.9965,1,0.997,0,1,1,1,0.999,0.404,1
qNet-vmax-vrest-max_dv-carest,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.50E-06,0.666666667,0.615384615,0.727272727,0.210359522,0.924170616,0.8,-9.417645568,31.65486906,-45.88276759,-2.20607059,51.20783934,12.39253752,-33.56031874,63.95253604,40.81753408,-88.03022061,-0.292902106,7.28E-05,15.85634121,1.184759215,0.020798121,0.063732419,3.84E-06,1,1,0.9775,0.9955,1,1,0.9955,1,0.945,0.999,0.999,0.98,0.992,0.9095,0.7875,0.9995,0.1365,0.7285,0.997,1,1,0,1,1,1,0.999,0.565,1
qNet-vmax-vrest-max_dv-CaTD90,0.8125,0.6875,0.8125,0.872727273,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.199926671,0.933649289,0.8,-3.79475791,36.13727812,-38.99001202,-5.402461238,56.1183608,1.969926813,27.83759906,63.95253604,40.81753408,-88.03022061,-0.292902106,768.6720229,15.85634121,1.184759215,0.020798121,0.063732419,46.44521373,1,1,0.9875,0.9955,1,1,0.9955,1,0.949,0.999,0.9995,0.9745,0.996,0.861,0.7965,0.999,0.1295,0.8115,0.9965,1,0.997,0,1,1,1,0.999,0.3755,1
qNet-vmax-vrest-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.207404263,0.933649289,0.8,-3.13575274,37.38030725,-40.44608012,-7.388237987,56.74893732,1.457727445,25.61343971,63.97825074,40.79794507,-88.03028897,327.3362708,768.6722188,15.86819615,1.331177912,0.020895704,22.17423484,46.4212134,1,1,0.984,0.9955,1,1,0.9945,1,0.948,0.999,1,0.98,0.9995,0.8745,0.7975,0.9995,0.1265,0.893,0.9965,1,0.984,0,1,1,1,0.999,0.1785,1
qNet-vmax-APD50-APD90-camax,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.21325683,0.924170616,0.8,-12.8923661,25.94207173,-74.43351079,1.076150335,-128.7892338,109.2836752,1.537807328,63.95253604,40.81753408,287.2062878,364.2659437,0.000222565,15.85634121,1.184759215,64.31807536,92.85975461,3.76E-05,1,1,0.9895,0.9965,1,1,0.9955,1,0.949,0.9985,1,0.9755,0.996,0.9365,0.83,0.999,0.1365,0.7565,0.996,1,1,0,1,1,1,0.9975,0.515,1
qNet-vmax-APD50-APD90-CaTD50,0.8125,0.7484375,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.211471851,0.924170616,0.8,-13.38616515,25.42001098,-74.29164646,1.33161248,-127.3318253,109.8043247,-1.097269931,63.95253604,40.81753408,287.2062878,364.2659437,327.3555683,15.85634121,1.184759215,64.31807536,92.85975461,22.17761135,1,1,0.9895,0.9965,1,1,0.9955,1,0.949,0.9985,1,0.9755,0.9955,0.9415,0.8305,0.999,0.1365,0.745,0.996,1,1,0,1,1,1,0.9975,0.534,1
qNet-vmax-APD50-APD90-CaTD90,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.209658667,0.924170616,0.8,-12.91525844,25.75354624,-73.95430952,1.483731484,-127.9856466,110.0262764,-1.287076818,63.95253604,40.81753408,287.2062878,364.2659437,768.6720229,15.85634121,1.184759215,64.31807536,92.85975461,46.44521373,1,1,0.9905,0.9965,1,1,0.9955,1,0.9495,0.9985,1,0.9755,0.9955,0.926,0.831,0.999,0.134,0.745,0.996,1,1,0,1,1,1,0.998,0.5395,0.9995
qNet-vrest-APD50-APD90-camax,0.8125,0.75,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.48214344,1.33E-06,0.666666667,0.666666667,0.727272727,0.21117845,0.924170616,0.8,-11.95661059,26.90882263,-70.76740385,6.046878161,-113.7114031,98.09466246,-1.371744049,63.95253604,-88.03022061,287.2062878,364.2659437,0.000222565,15.85634121,0.020798121,64.31807536,92.85975461,3.76E-05,1,1,0.989,0.996,1,1,0.9955,1,0.9495,0.9985,1,0.9805,0.997,0.9405,0.829,0.999,0.1345,0.7795,0.996,1,1,0,1,1,1,0.998,0.4735,1
qNet-vrest-APD50-APD90-carest,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.215071934,0.924170616,0.8,-11.72908532,27.36517435,-66.77565521,13.51987978,-97.75774585,87.17809316,-7.510087226,63.95253604,-88.03022061,287.2062878,364.2659437,7.28E-05,15.85634121,0.020798121,64.31807536,92.85975461,3.84E-06,1,1,0.987,0.996,1,1,0.9955,1,0.948,0.999,1,0.98,0.998,0.9405,0.826,0.999,0.1385,0.8085,0.997,1,1,0,1,1,1,0.999,0.4005,1
qNet-vrest-APD50-APD90-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.213812152,0.924170616,0.8,-12.11249473,26.81781268,-72.06587284,4.401025612,-118.6360909,101.08544,0.374682508,63.95253604,-88.03022061,287.2062878,364.2659437,327.3555683,15.85634121,0.020798121,64.31807536,92.85975461,22.17761135,1,1,0.989,0.996,1,1,0.9955,1,0.9495,0.9985,1,0.9805,0.997,0.9365,0.829,0.999,0.1345,0.778,0.996,1,1,0,1,1,1,0.998,0.474,1
qNet-vrest-APD50-APD90-CaTD90,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.208381552,0.924170616,0.8,-10.9074636,27.86217072,-67.79488083,10.08272943,-105.2005851,89.63753842,3.672423404,63.95253604,-88.03022061,287.2062878,364.2659437,768.6720229,15.85634121,0.020798121,64.31807536,92.85975461,46.44521373,1,1,0.987,0.996,1,1,0.9955,1,0.949,0.999,1,0.98,0.998,0.948,0.8265,0.999,0.1385,0.812,0.9965,1,1,0,1,1,1,0.999,0.392,1
qNet-vrest-APD50-camax-carest,0.8125,0.6875,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.206683958,0.933649289,0.8,-8.422227247,31.38929803,-31.08770947,69.2914674,35.30193166,-5.486495318,-43.08345894,63.95253604,-88.03022061,287.2062878,0.000222565,7.28E-05,15.85634121,0.020798121,64.31807536,3.76E-05,3.84E-06,1,1,0.9895,0.9955,1,1,0.9955,1,0.949,0.999,1,0.974,0.995,0.782,0.7935,0.999,0.1365,0.8175,0.9965,1,0.996,0,1,1,1,0.9985,0.3695,1
qNet-vrest-APD50-carest-CaTD90,0.8125,0.6875,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.211303105,0.933649289,0.8,-8.403757872,31.26914513,-30.98908658,68.78101872,29.83342082,-41.0180331,7.720882597,63.95253604,-88.03022061,287.2062878,7.28E-05,768.6720229,15.85634121,0.020798121,64.31807536,3.84E-06,46.44521373,1,1,0.9895,0.9955,1,1,0.9955,1,0.949,0.999,1,0.9745,0.995,0.702,0.7935,0.999,0.135,0.82,0.9965,1,0.996,0,1,1,1,0.9985,0.364,1
qNet-vrest-APD50-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.50E-06,0.666666667,0.615384615,0.727272727,0.20448795,0.938388626,0.8,-27.08125292,11.75132183,-31.67967587,64.89168723,29.10281412,-52.72536079,113.9862505,63.95253604,-88.03022061,287.2062878,327.3555683,768.6720229,15.85634121,0.020798121,64.31807536,22.17761135,46.44521373,1,1,0.977,0.996,1,1,0.9955,1,0.9525,0.999,0.999,0.978,0.9965,0.8255,0.797,0.9995,0.1495,0.859,0.998,1,0.9935,0,1,1,1,0.999,0.2915,1
qNet-vrest-APD90-camax-carest,0.8125,0.6875,0.8125,0.872727273,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.205575297,0.928909953,0.8,-9.328367361,30.2520653,-40.4075736,54.73440598,23.37993234,-3.93359759,-33.98130557,63.95253604,-88.03022061,364.2659437,0.000222565,7.28E-05,15.85634121,0.020798121,92.85975461,3.76E-05,3.84E-06,1,1,0.9885,0.9955,1,1,0.9955,1,0.951,0.999,1,0.9755,0.9965,0.8305,0.8035,0.999,0.1365,0.81,0.9965,1,0.997,0,1,1,1,0.9985,0.3855,1
qNet-vrest-APD90-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.872727273,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.50E-06,0.666666667,0.615384615,0.727272727,0.203135219,0.933649289,0.8,-25.16490495,13.84042486,-40.13152257,53.15405053,20.58439006,-44.76558653,95.08970538,63.95253604,-88.03022061,364.2659437,327.3555683,768.6720229,15.85634121,0.020798121,92.85975461,22.17761135,46.44521373,1,1,0.976,0.996,1,1,0.9955,1,0.9515,0.999,0.999,0.9785,0.997,0.885,0.8045,0.999,0.1505,0.8545,0.998,1,0.9935,0,1,1,1,0.999,0.29,1
qNet-vrest-max_dv-camax-carest,0.8125,0.6875,0.8125,0.872727273,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.197470403,0.928909953,0.8,-9.004823697,31.72424166,-44.4476442,50.04197876,13.60085191,-1.475751519,-31.87670918,63.95253604,-88.03022061,-0.292902106,0.000222565,7.28E-05,15.85634121,0.020798121,0.063732419,3.76E-05,3.84E-06,1,1,0.981,0.9955,1,1,0.995,1,0.9455,0.999,0.9995,0.977,0.9865,0.895,0.7855,0.999,0.1355,0.6955,0.996,1,1,0,1,1,1,0.998,0.635,1
qNet-vrest-camax-carest-CaTD90,0.8125,0.625,0.8125,0.890909091,0.761904762,0.927083333,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,1.92856725,3.999988,0.440000616,0.734694219,1.33E-06,0.666666667,0.5,0.727272727,0.240868134,0.933649289,0.8,-8.449679644,30.41365388,-31.41276788,64.89816548,30.8880048,-32.59417197,47.49392469,63.97825074,-88.03028897,0.000222524,7.28E-05,768.6722188,15.86819615,0.020895704,3.76E-05,3.85E-06,46.4212134,1,1,0.993,0.9955,1,1,0.9945,1,0.9475,0.999,0.9995,0.9775,0.9955,0.252,0.7945,0.999,0.1325,0.8525,0.997,1,0.9875,0,1,1,1,0.9985,0.3005,1
qNet-vrest-camax-CaTD50-CaTD90,0.8125,0.625,0.8125,0.890909091,0.761904762,0.927083333,0.6,0.428571429,1,0.909090909,0.666666667,0.75,6.599938401,1.92856725,3.999988,0.440000616,0.642857679,1.33E-06,0.666666667,0.545454545,0.727272727,0.23790806,0.938388626,0.8,-23.64102451,15.04333582,-32.37141423,62.72938457,30.46539623,-42.74138349,133.1676467,63.97825074,-88.03028897,0.000222524,327.3362708,768.6722188,15.86819615,0.020895704,3.76E-05,22.17423484,46.4212134,1,1,0.987,0.9955,1,1,0.995,1,0.9525,0.999,0.998,0.9805,0.997,0.354,0.79,0.999,0.14,0.887,0.998,1,0.97,0,1,1,1,0.999,0.2205,1
qNet-APD50-APD90-camax-carest,0.8125,0.75,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.48214344,1.33E-06,0.666666667,0.666666667,0.727272727,0.218975416,0.924170616,0.8,-12.98733225,26.0219729,-75.19201612,-128.6311742,108.2915151,1.145766105,1.066534541,63.95253604,287.2062878,364.2659437,0.000222565,7.28E-05,15.85634121,64.31807536,92.85975461,3.76E-05,3.84E-06,1,1,0.989,0.9965,1,1,0.9955,1,0.949,0.9985,1,0.9785,0.997,0.935,0.8315,0.999,0.135,0.762,0.996,1,1,0,1,1,1,0.998,0.5005,1
qNet-APD50-APD90-camax-CaTD50,0.8125,0.75,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.48214344,1.33E-06,0.666666667,0.666666667,0.727272727,0.221558836,0.91943128,0.8,-12.06700846,26.79153682,-74.95290324,-131.1870581,107.4068653,4.622411572,2.117250268,63.95253604,287.2062878,364.2659437,0.000222565,327.3555683,15.85634121,64.31807536,92.85975461,3.76E-05,22.17761135,1,1,0.989,0.9965,0.9995,1,0.9955,1,0.9485,0.9985,1,0.9795,0.997,0.919,0.8305,0.999,0.1355,0.7795,0.9965,1,1,0,1,1,1,0.9985,0.4615,1
qNet-APD50-APD90-camax-CaTD90,0.8125,0.6875,0.8125,0.836363636,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.50E-06,0.666666667,0.615384615,0.666666667,0.236893801,0.91943128,0.8,-12.97197714,25.96184681,-75.54865268,-140.5913062,105.8958005,17.83927679,17.81449924,63.95253604,287.2062878,364.2659437,0.000222565,768.6720229,15.85634121,64.31807536,92.85975461,3.76E-05,46.44521373,1,1,0.9845,0.996,1,1,0.995,1,0.9465,0.999,1,0.9825,0.9985,0.8605,0.8285,0.999,0.14,0.837,0.9975,1,0.9865,0,1,1,1,0.999,0.288,1
qNet-APD50-APD90-carest-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.216052433,0.924170616,0.8,-12.79664997,26.16780331,-75.00743843,-128.6342807,108.4661361,2.534516894,-0.015360537,63.95253604,287.2062878,364.2659437,7.28E-05,327.3555683,15.85634121,64.31807536,92.85975461,3.84E-06,22.17761135,1,1,0.9905,0.9965,1,1,0.9955,1,0.9505,0.9985,1,0.979,0.997,0.9335,0.8325,0.999,0.1335,0.76,0.996,1,1,0,1,1,1,0.998,0.5045,1
qNet-APD50-APD90-carest-CaTD90,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.571423857,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.209324365,0.924170616,0.8,-12.03452834,26.83675323,-74.62947175,-130.5108902,107.766156,6.582037168,3.227903493,63.95253604,287.2062878,364.2659437,7.28E-05,768.6720229,15.85634121,64.31807536,92.85975461,3.84E-06,46.44521373,1,1,0.9915,0.996,1,1,0.9955,1,0.951,0.9985,1,0.983,0.997,0.9355,0.832,0.999,0.133,0.778,0.996,1,1,0,1,1,1,0.998,0.4775,1
dvdtmax-vmax-vrest-APD50-camax,0.75,0.6875,0.875,0.890909091,0.793650794,0.9375,0.6,0.428571429,1,0.727272727,0.777777778,0.833333333,3.290820822,2.5714215,5.99997,0.488889514,0.642857545,1.20E-06,0.6,0.545454545,0.8,0.182948059,0.947867299,0.8,0.478308564,34.64921699,-37.81729904,29.36748914,80.65459513,62.89591527,-49.96591314,72.03390709,40.81753408,-88.03022061,287.2062878,0.000222565,2.416227739,1.184759215,0.020798121,64.31807536,3.76E-05,1,1,0.989,0.991,1,1,0.996,1,0.9605,0.9965,0.9995,0.875,0.891,0.6385,0.777,0.998,0.18,0.6205,0.996,1,1,0.418,1,1,1,0.9955,0.7905,1
dvdtmax-vmax-vrest-APD50-CaTD50,0.75,0.6875,0.8125,0.909090909,0.80952381,0.9375,0.6,0.428571429,1,0.818181818,0.777777778,0.75,3.29998735,2.5714215,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.545454545,0.727272727,0.177869964,0.952606635,0.8,13.05299056,45.13098678,-39.85109984,27.23690239,71.93458297,9.153866318,34.98876314,72.03390709,40.81753408,-88.03022061,287.2062878,327.3555683,2.416227739,1.184759215,0.020798121,64.31807536,22.17761135,1,1,0.996,0.989,1,0.9995,0.996,1,0.9635,0.993,0.9995,0.837,0.8465,0.819,0.768,0.998,0.151,0.5515,0.995,1,1,0.452,0.999493671,1,1,0.991,0.836,1
dvdtmax-vmax-vrest-APD90-camax,0.75,0.6875,0.875,0.890909091,0.80952381,0.9375,0.8,0.285714286,1,0.636363636,0.888888889,0.833333333,2.749995188,3.857117143,5.99997,0.275000997,0.714286,1.20E-06,0.666666667,0.444444444,0.8,0.192028807,0.952606635,0.8,0.434348099,26.76668394,-45.06168188,44.31817821,55.33380535,50.541232,-42.57840442,72.03390709,40.81753408,-88.03022061,364.2659437,0.000222565,2.416227739,1.184759215,0.020798121,92.85975461,3.76E-05,0.9995,1,0.9885,0.9745,1,1,0.9965,1,0.964,0.9935,0.9985,0.7535,0.69,0.2095,0.774,0.988,0.2405,0.554,0.9975,1,1,0.9565,0.998987342,1,1,0.985,0.866,1
dvdtmax-vmax-vrest-APD90-CaTD50,0.8125,0.6875,0.8125,0.909090909,0.825396825,0.9375,0.6,0.428571429,1,0.818181818,0.777777778,0.75,3.666656889,3.21427575,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.545454545,0.727272727,0.166826166,0.957345972,0.8,12.90305023,44.27278687,-41.5348184,29.80496251,69.76266744,7.691023646,35.57345739,72.03390709,40.81753408,-88.03022061,364.2659437,327.3555683,2.416227739,1.184759215,0.020798121,92.85975461,22.17761135,1,1,0.9965,0.986,1,0.9995,0.9955,1,0.965,0.994,0.9995,0.8405,0.827,0.804,0.772,0.997,0.151,0.548,0.995,1,1,0.6455,0.998987342,1,1,0.9915,0.846,1
dvdtmax-vmax-vrest-APD90-CaTD90,0.8125,0.6875,0.8125,0.927272727,0.825396825,0.9375,0.6,0.428571429,1,0.818181818,0.777777778,0.75,4.3999813,3.21427575,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.545454545,0.727272727,0.151990304,0.962085308,0.8,-3.532868611,27.63733768,-41.55642909,34.71145625,71.48800135,19.79273001,57.7415222,72.03390709,40.81753408,-88.03022061,364.2659437,768.6720229,2.416227739,1.184759215,0.020798121,92.85975461,46.44521373,1,1,0.9965,0.9855,1,1,0.9965,1,0.9695,0.9975,0.9995,0.9015,0.8345,0.8085,0.783,0.997,0.1655,0.644,0.9965,1,1,0.7645,0.999493671,1,1,0.994,0.763,1
dvdtmax-vmax-vrest-max_dv-carest,0.8125,0.6875,0.875,0.890909091,0.825396825,0.958333333,0.8,0.428571429,1,0.727272727,0.888888889,0.833333333,3.666656889,3.857117143,5.99997,0.244445368,0.642857545,1.20E-06,0.727272727,0.545454545,0.8,0.170115764,0.947867299,0.8,-6.56719402,15.69350482,-36.00060748,44.63751998,50.61379165,32.37414038,-60.1078023,72.03390709,40.81753408,-88.03022061,-0.292902106,7.28E-05,2.416227739,1.184759215,0.020798121,0.063732419,3.84E-06,0.9995,0.9995,0.99,0.9485,1,0.9965,0.997,1,0.963,0.985,0.9905,0.847,0.52,0.9865,0.6555,0.978,0.2915,0.3665,0.998,1,1,0.7505,0.996962025,1,1,0.9685,0.9775,0.998
dvdtmax-vmax-vrest-max_dv-CaTD90,0.8125,0.6875,0.8125,0.927272727,0.841269841,0.9375,0.6,0.428571429,1,0.818181818,0.777777778,0.75,4.3999813,3.21427575,3.999988,0.4000006,0.571429,1.33E-06,0.727272727,0.6,0.727272727,0.148515015,0.962085308,0.8,-2.861507926,27.41013825,-44.60015694,37.34075464,68.60487766,12.29492813,56.78042251,72.03390709,40.81753408,-88.03022061,-0.292902106,768.6720229,2.416227739,1.184759215,0.020798121,0.063732419,46.44521373,1,1,0.9975,0.98,1,1,0.9965,1,0.9665,0.998,0.999,0.9165,0.796,0.875,0.749,0.9955,0.172,0.5845,0.9955,1,1,0.7995,0.999493671,1,1,0.994,0.829,1
dvdtmax-vmax-vrest-camax-CaTD50,0.8125,0.6875,0.8125,0.909090909,0.80952381,0.9375,0.6,0.428571429,1,0.818181818,0.777777778,0.75,4.3999813,2.5714215,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.545454545,0.727272727,0.190263405,0.952606635,0.8,13.87016308,44.64022783,-39.44082781,27.28421966,69.58313294,7.591932876,40.66185436,72.02405995,40.79794507,-88.03028897,0.000222524,327.3362708,2.434174718,1.331177912,0.020895704,3.76E-05,22.17423484,1,1,0.9985,0.9885,1,0.9985,0.9955,1,0.968,0.9915,1,0.8785,0.8485,0.6355,0.7845,0.998,0.1295,0.5205,0.994,1,1,0.39,0.9985,1,1,0.991,0.8705,1
dvdtmax-vmax-vrest-carest-CaTD50,0.8125,0.6875,0.8125,0.927272727,0.825396825,0.9375,0.6,0.428571429,1,0.818181818,0.777777778,0.75,4.3999813,2.5714215,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.545454545,0.727272727,0.175850991,0.957345972,0.8,14.60750843,44.66805209,-40.48717449,27.1182921,67.62721953,9.451986828,39.25525031,72.02405995,40.79794507,-88.03028897,7.28E-05,327.3362708,2.434174718,1.331177912,0.020895704,3.85E-06,22.17423484,1,1,0.9985,0.9855,1,0.9985,0.9955,1,0.9685,0.9935,1,0.8915,0.8515,0.6845,0.786,0.9975,0.1245,0.529,0.9925,1,1,0.5535,0.998,1,1,0.992,0.865,1
dvdtmax-vmax-max_dv-camax-carest,0.75,0.5625,0.8125,0.909090909,0.777777778,0.916666667,1,0.142857143,0.75,0.636363636,0.888888889,0.75,2.749995188,1.285711714,3.999988,1.57E-06,0.964285754,0.30000084,0.714285714,0.222222222,0.666666667,0.288752387,0.933649289,0.8,0.955182552,13.21254475,-30.32140777,37.88218768,13.6113826,-25.67165522,21.38005352,72.03390709,40.81753408,-0.292902106,0.000222565,7.28E-05,2.416227739,1.184759215,0.063732419,3.76E-05,3.84E-06,0.9975,1,0.712,0.988,1,0.9865,0.8685,1,0.8735,0.978,0.994,0.3315,0.2685,0.0725,0.685,0.9335,0.206,0.323,0.8935,1,1,1,0.986329114,1,1,0.839,0.9895,1
dvdtmax-vrest-APD50-APD90-carest,0.8125,0.625,0.8125,0.872727273,0.761904762,0.9375,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,1.92856725,3.999988,0.440000616,0.642857679,1.50E-06,0.666666667,0.545454545,0.727272727,0.218540211,0.933649289,0.8,-6.560825689,33.10754231,1.600987557,118.3932344,146.140965,-71.32947033,-88.25707939,72.03390709,-88.03022061,287.2062878,364.2659437,7.28E-05,2.416227739,0.020798121,64.31807536,92.85975461,3.84E-06,1,1,0.9845,0.9955,0.9965,1,0.994,1,0.9515,0.998,0.999,0.9595,0.9895,0.602,0.763,0.9995,0.1585,0.81,0.999,1,0.9935,0,1,1,1,0.9985,0.376,0.9995
dvdtmax-vrest-APD50-APD90-CaTD90,0.8125,0.6875,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.214486318,0.928909953,0.8,-2.247480579,36.88513557,-25.32489761,107.0705324,103.0942739,-77.2145229,61.52688848,72.03390709,-88.03022061,287.2062878,364.2659437,768.6720229,2.416227739,0.020798121,64.31807536,92.85975461,46.44521373,1,1,0.9925,0.995,1,1,0.995,1,0.961,0.9985,0.9995,0.962,0.9915,0.711,0.768,0.9995,0.117,0.79,0.996,1,0.995,0,1,1,1,0.999,0.4205,1
